id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1622712495 ,6453b6f7-8138-378c-8e9e-59d5a750b4d7,   -3.473880 ,  -42.945210 ,2023-03-06 15:58:00,Brasil,MARANHÃO,MILAGRES DO MARANHÃO,Cerrado
 1622712497 ,a5b8c901-7c38-30a1-97c0-54f2ffaa8e0c,   -3.475290 ,  -42.937470 ,2023-03-06 15:58:00,Brasil,MARANHÃO,MILAGRES DO MARANHÃO,Cerrado
 1622823035 ,00087a71-cfd5-30e8-afa4-b860a7dbd884,   -1.808700 ,  -44.887440 ,2023-03-07 16:41:00,Brasil,MARANHÃO,CURURUPU,Amazônia
 1622823039 ,ddb7e743-f808-33a1-9f2e-0d333b2a01d9,   -4.417740 ,  -46.390560 ,2023-03-07 16:39:00,Brasil,MARANHÃO,BURITICUPU,Amazônia
 1622823047 ,b636c2e6-6009-3749-a064-6118d6700694,   -6.148430 ,  -43.571090 ,2023-03-07 16:39:00,Brasil,MARANHÃO,PASSAGEM FRANCA,Cerrado
 1622823058 ,65cc44bb-c0c1-344c-91af-cbbeb400e22f,   -7.722360 ,  -46.845090 ,2023-03-07 16:39:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1622823080 ,e939a0fa-573c-329a-9588-fd7278c58580,   -4.420090 ,  -46.395590 ,2023-03-07 16:39:00,Brasil,MARANHÃO,BURITICUPU,Amazônia
 1622823119 ,61b7a8e9-e35f-317a-916f-900f6d64638e,   -4.427250 ,  -44.279330 ,2023-03-07 16:39:00,Brasil,MARANHÃO,PERITORÓ,Cerrado
 1622823198 ,cc54312e-004f-367b-b43b-db2948bfeeb9,   -4.675980 ,  -44.536600 ,2023-03-07 16:39:00,Brasil,MARANHÃO,PEDREIRAS,Cerrado
 1622823218 ,2ed782c4-652c-3750-afbc-88bcd99d5005,   -4.792220 ,  -47.145540 ,2023-03-07 16:39:00,Brasil,MARANHÃO,AÇAILÂNDIA,Amazônia
 1622823225 ,be819696-9536-3b92-b717-0c04abb147aa,   -4.794080 ,  -47.158540 ,2023-03-07 16:39:00,Brasil,MARANHÃO,AÇAILÂNDIA,Amazônia
 1622823228 ,6ac7bf17-41e8-31b5-a196-76f42d245ca2,   -4.022780 ,  -46.045320 ,2023-03-07 16:39:00,Brasil,MARANHÃO,SANTA LUZIA,Amazônia
 1622823233 ,bd769401-eaa2-34ab-ba0f-19cd4910f246,   -4.797590 ,  -47.151530 ,2023-03-07 16:39:00,Brasil,MARANHÃO,AÇAILÂNDIA,Amazônia
 1622823237 ,8b6e3bdd-6e3b-35b3-af67-ea3c96f451da,   -3.613710 ,  -43.423020 ,2023-03-07 16:39:00,Brasil,MARANHÃO,CHAPADINHA,Cerrado
 1622823241 ,47d4285b-81b6-357a-92ec-44cc54b1270c,   -3.672950 ,  -43.136200 ,2023-03-07 16:39:00,Brasil,MARANHÃO,MATA ROMA,Cerrado
 1622823244 ,b930cbe2-85b1-3b13-901d-955664a54c62,   -4.097490 ,  -46.781010 ,2023-03-07 16:39:00,Brasil,MARANHÃO,BOM JARDIM,Amazônia
 1622823246 ,12367971-5dab-3dae-a096-262e994decbd,   -3.674230 ,  -43.145100 ,2023-03-07 16:39:00,Brasil,MARANHÃO,MATA ROMA,Cerrado
 1622823250 ,047d7540-ffa4-3673-a99a-8daa4d4fdd4b,   -3.682360 ,  -43.128200 ,2023-03-07 16:39:00,Brasil,MARANHÃO,MATA ROMA,Cerrado
 1622823253 ,9dc03cea-c302-3e7d-b47f-4ea6517cbc04,   -3.683650 ,  -43.137100 ,2023-03-07 16:39:00,Brasil,MARANHÃO,MATA ROMA,Cerrado
 1622823257 ,23d1581c-99fa-37c1-8674-a80d5aab18c4,   -4.189750 ,  -43.777230 ,2023-03-07 16:39:00,Brasil,MARANHÃO,TIMBIRAS,Cerrado
 1622823259 ,acc271fb-ed48-3984-8266-21ade5401b98,   -4.099240 ,  -46.793230 ,2023-03-07 16:39:00,Brasil,MARANHÃO,BOM JARDIM,Amazônia
 1622823261 ,823f9bfa-6e92-34a7-99cf-3f5cf7cc8814,   -5.007450 ,  -43.834870 ,2023-03-07 16:39:00,Brasil,MARANHÃO,SÃO JOÃO DO SOTER,Cerrado
 1622823265 ,9e911781-0158-32fc-a79a-5f10870e645c,   -5.050620 ,  -43.362090 ,2023-03-07 16:39:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1622823268 ,2af042ed-a8ab-37d4-9ca6-29850ae32fdc,   -5.115310 ,  -43.812870 ,2023-03-07 16:39:00,Brasil,MARANHÃO,SÃO JOÃO DO SOTER,Cerrado
 1622823279 ,fa1345d3-2fcd-3757-aee2-adec2dddb5ed,   -5.180660 ,  -43.303460 ,2023-03-07 16:39:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1622823289 ,67683420-1a14-3408-b5bc-fc923d019e78,   -4.125920 ,  -44.042140 ,2023-03-07 16:39:00,Brasil,MARANHÃO,COROATÁ,Cerrado
 1622823297 ,35e1bf44-47eb-3d0c-8352-181e6c8508b9,   -5.311650 ,  -43.260370 ,2023-03-07 16:39:00,Brasil,MARANHÃO,MATÕES,Cerrado
 1622823301 ,f8a6b047-9811-3916-8d5a-422641f9d24f,   -5.320600 ,  -43.259070 ,2023-03-07 16:39:00,Brasil,MARANHÃO,MATÕES,Cerrado
 1622823314 ,7f7f7203-0b55-3f12-a983-212d6c21efcf,   -5.615930 ,  -43.840680 ,2023-03-07 16:39:00,Brasil,MARANHÃO,BURITI BRAVO,Cerrado
 1622823326 ,a29a78a1-b3ff-37f2-bdcc-27d180690690,   -4.127220 ,  -44.051230 ,2023-03-07 16:39:00,Brasil,MARANHÃO,COROATÁ,Cerrado
 1622823337 ,afec2216-bbee-36d8-9362-f4bcfacf5883,   -1.810040 ,  -44.896680 ,2023-03-07 16:41:00,Brasil,MARANHÃO,CURURUPU,Amazônia
 1622918919 ,e579e3bb-13a9-3986-b403-019b76c601eb,   -4.821320 ,  -43.218960 ,2023-03-08 17:21:00,Brasil,MARANHÃO,CAXIAS,Cerrado
