id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1369716387 ,06c4cfc5-554b-3306-8e50-14cd37c54e02,   -7.300000 ,  -44.815000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BENEDITO LEITE,Cerrado
 1369716382 ,15149d06-73ab-3e35-be68-446022a23f17,   -7.418000 ,  -45.904000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BALSAS,Cerrado
 1369716379 ,518614c3-406a-3a72-a421-580a8ec28a82,   -7.419000 ,  -45.913000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BALSAS,Cerrado
 1369716358 ,a55df1d8-6fb5-3087-a4f4-ef927fd2121f,   -7.466000 ,  -45.208000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,LORETO,Cerrado
 1369716356 ,e19a5e43-9c97-358e-913d-0ccd1bbad2fd,   -7.467000 ,  -45.217000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,LORETO,Cerrado
 1369716344 ,e8d0123d-2a16-3006-90d2-2160c5821c24,   -7.531000 ,  -46.310000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BALSAS,Cerrado
 1369716341 ,8dbfd08b-2c73-3152-b7d8-cc303159b3e7,   -7.532000 ,  -46.320000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BALSAS,Cerrado
 1369716336 ,34270947-1e21-3d64-bad1-3ed226ad6c5e,   -7.614000 ,  -46.581000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1369716891 ,62109ab4-85e3-37db-a556-5565f7b64756,   -6.258000 ,  -45.243000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1369716887 ,783ce482-ca50-3015-ba63-30b19f84347f,   -6.259000 ,  -45.252000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1369716862 ,9b8de499-aedc-3330-8049-a991c5852061,   -6.314000 ,  -45.257000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1369715131 ,7877e7cd-265b-301e-a548-987c7220a37c,   -5.803000 ,  -43.449000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,PARNARAMA,Cerrado
 1369715130 ,ff5d890b-fe7c-3f8c-892b-e9e5ec5cd0a0,   -5.900000 ,  -43.419000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,PARNARAMA,Cerrado
 1369715128 ,74c33ad2-0581-3590-bf42-3360fe266101,   -6.249000 ,  -43.290000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715126 ,18ab14ab-14bf-316a-b2e7-18c89ea5b44e,   -6.250000 ,  -43.300000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715124 ,8d9d471f-1b23-3393-af6e-61cf27eefa46,   -6.257000 ,  -43.279000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715122 ,00ce5c7e-e307-3148-9726-0850de782866,   -6.258000 ,  -43.289000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715119 ,631a3759-c76d-338a-ac29-23baa8f52a59,   -6.266000 ,  -43.278000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715115 ,b135845b-8c4d-3402-87aa-8a2e6e51c74c,   -6.268000 ,  -43.288000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715112 ,bad6c72a-8d33-3a03-8434-169f2ad3d2a6,   -6.276000 ,  -43.276000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715105 ,ff3a0da2-a119-36e4-89eb-b603b86626b1,   -6.288000 ,  -43.295000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado
 1369715104 ,45760776-8918-34e4-b88e-0fad8de3b495,   -6.390000 ,  -43.356000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado
 1369715100 ,81c77fce-4379-3525-9369-182697a3f662,   -6.391000 ,  -43.366000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado
 1369715096 ,28b9c105-908d-3072-a134-f086eae8a196,   -6.437000 ,  -43.515000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado
 1369715094 ,2fa31066-42f9-320a-8e14-a76942e598dd,   -6.544000 ,  -43.217000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BARÃO DE GRAJAÚ,Cerrado
 1369714795 ,e1b57734-6f36-3649-b02f-bbb7c11a6110,   -6.529000 ,  -43.445000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Caatinga
 1369714788 ,dab9e0b6-b5db-3c7e-97d3-2f03cf1fdc50,   -6.562000 ,  -43.410000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Caatinga
